,GEOCODIGO,REGION,NOM_REGION,PROVINCIA,NOM_PROVIN,COMUNA,NOM_COMUNA,URBANO,DISTRITO,LOC_ZON,SHAPE_Leng,SHAPE_Area,area_m2,area_km2,lon,lat,Cantidad_Shops,Vel_promedio,demanda1,customer1,demanda2,customer2,demanda3,customer3,demanda4,customer4,demanda5,customer5
872,13119181008,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,18,8,0.02243699714,2.485139e-05,256168.357405379,0.256168357405378,-70.7900845561988,-33.5205215933274,0,20.1470605282846,113,57,214,71,106,67,152,76,172,53
873,13119191001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,19,1,0.04439709691,7.577319e-05,780944.73178241,0.78094473178241,-70.795690141532,-33.5344983212757,0,52.0971908027224,113,62,118,50,254,52,109,58,118,56
874,13119191002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,19,2,0.03004438024,3.273905e-05,337420.494509002,0.337420494509002,-70.7806279310108,-33.5343597030027,1,19.6944393044539,208,91,123,99,156,62,180,77,110,55
875,13119191003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,19,3,0.01965169613,2.322095e-05,239314.230473568,0.239314230473567,-70.7768238816734,-33.5377565595263,1,35.0785891162182,135,57,136,81,109,74,119,60,129,97
876,13119191004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,19,4,0.037188706,4.482008e-05,461881.982092734,0.461881982092734,-70.7845303310821,-33.5437296816504,1,42.4237300313521,113,64,108,79,129,94,104,71,130,59
877,13119191005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,19,5,0.06306560866,0.00015221533,1568547.56404693,1.56854756404693,-70.7997228709739,-33.547516316214,0,53.5521614559871,172,139,107,71,428,90,105,64,113,70
878,13119191006,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,19,6,0.03801365621,8.396301e-05,865296.043257876,0.865296043257876,-70.7923191085084,-33.5400637096854,0,23.3987213312314,110,68,136,53,102,95,100,50,114,60
879,13119191007,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,19,7,0.02118014423,2.529907e-05,260734.108884018,0.260734108884018,-70.7855867146181,-33.5367461986995,0,21.2989112669848,211,65,101,138,185,52,178,69,105,110
880,13119191008,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,19,8,0.01928834619,2.013737e-05,207540.478364338,0.207540478364338,-70.7735196789461,-33.5354709320504,0,31.0330735533765,177,77,183,55,152,88,136,67,106,53
881,13119191009,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,19,9,0.01942170611,1.621546e-05,167111.859459951,0.167111859459951,-70.7798560933962,-33.5398489716363,4,36.2216939406629,123,60,171,54,118,52,158,71,181,50
882,13119191010,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,19,10,0.02964871536,3.591306e-05,370080.88882916,0.37008088882916,-70.7909844885756,-33.5465307168334,1,22.8165146979336,210,55,126,55,215,66,167,66,133,73
883,13119201001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,20,1,0.02113106949,2.164587e-05,223261.252045496,0.223261252045496,-70.7515936718524,-33.4680098486287,2,25.8423090313452,118,61,111,52,100,54,196,57,156,50
884,13119201002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,20,2,0.01633423488,1.617373e-05,166811.918640514,0.166811918640514,-70.7502199481828,-33.4722575689416,4,16.7770211796991,146,56,103,59,111,69,102,64,170,65
885,13119201003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,20,3,0.02910924106,3.883628e-05,400528.285734971,0.40052828573497,-70.7533299292937,-33.4765457146246,1,50.236233188278,192,64,126,59,231,97,168,74,115,61
886,13119201004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,20,4,0.02420877186,3.046961e-05,314239.71208107,0.314239712081069,-70.7452662429914,-33.4768332963672,3,26.2175637783797,162,63,178,51,181,56,208,61,141,67
887,13119201005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,20,5,0.0384251574,6.218797e-05,641318.936951826,0.641318936951826,-70.7494488403227,-33.4821016283125,6,37.3782857544819,122,74,101,66,105,110,123,63,137,97
888,13119201006,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,20,6,0.0213462354,2.5471e-05,262718.659903871,0.262718659903871,-70.7601418217253,-33.4667181597906,0,54.3105334072724,180,94,138,52,126,63,114,60,236,64
889,13119201007,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,20,7,0.0158904363,1.520998e-05,156880.785371497,0.156880785371497,-70.7559466190229,-33.4674798430008,0,19.7678383729078,126,86,105,75,195,56,129,91,141,55
890,13119201008,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,20,8,0.03247419422,3.544367e-05,365570.640952769,0.365570640952769,-70.7430141794925,-33.4691536056631,2,25.6710321390007,104,90,184,53,112,60,191,51,108,80
891,13119201009,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,20,9,0.02564097631,3.538492e-05,364953.365252094,0.364953365252094,-70.7560146530341,-33.4718335789327,3,47.0187249604765,131,60,127,62,171,50,147,66,274,51
892,13119201010,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,20,10,0.01992534064,1.749866e-05,180476.870085157,0.180476870085157,-70.7464636955176,-33.4722843938369,5,18.537639440229,113,99,107,63,150,75,134,61,250,50
893,13119201011,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,20,11,0.02521268969,2.811454e-05,289964.221581079,0.289964221581079,-70.7418374522786,-33.4729882621955,3,25.2367952761751,176,127,162,106,132,52,135,70,106,52
894,13119211001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,21,1,0.02092820009,2.79619e-05,288390.998333874,0.288390998333874,-70.7337609676043,-33.4726568120079,0,22.5808460735407,184,58,203,57,111,59,130,64,273,110
895,13119211002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,21,2,0.02208015215,1.824913e-05,188210.151608439,0.188210151608439,-70.7378597096177,-33.475453648889,1,28.892343989921,134,73,133,52,146,73,152,60,126,92
896,13119211003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,21,3,0.03023834,3.400295e-05,350674.688209925,0.350674688209925,-70.7357338739843,-33.4780803665131,2,20.9258399836677,130,54,161,60,265,76,108,58,105,92
897,13119211004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,21,4,0.04274543646,4.20719e-05,433863.714228256,0.433863714228256,-70.7438742535755,-33.4833700748797,2,38.9781379490864,102,154,208,107,305,73,109,50,110,66
898,13119211005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,21,5,0.02453885778,2.616922e-05,269874.62399505,0.26987462399505,-70.7347125571543,-33.4813718210956,0,23.3427674583302,100,51,139,54,165,70,149,67,134,53
899,13119221001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,22,1,0.02466016508,2.062317e-05,212700.848359768,0.212700848359768,-70.7281542369086,-33.4729081637994,1,20.397261754872,150,64,107,52,169,72,183,66,262,55
900,13119221002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,22,2,0.02656624661,2.201018e-05,226998.842481439,0.226998842481439,-70.7276307757953,-33.475652552942,0,20.2911500419398,103,84,155,52,163,54,240,56,110,98
901,13119221003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,22,3,0.02542998159,2.445994e-05,252257.479632197,0.252257479632197,-70.7248201888864,-33.4779118474321,0,25.7221090282936,109,62,114,68,141,63,129,65,158,70
902,13119221004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,22,4,0.02034713832,1.977386e-05,203923.266040061,0.203923266040061,-70.7285775910159,-33.4805879007271,0,25.9672041187407,141,54,279,84,242,53,102,51,124,55
903,13119231001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,23,1,0.03107587113,3.33711e-05,343837.522931272,0.343837522931272,-70.7867245309966,-33.5587909322216,1,23.3042226970052,110,61,146,82,246,57,193,142,127,78
904,13119231002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,23,2,0.02956248918,3.71783e-05,383043.428609572,0.383043428609572,-70.7798711555599,-33.5635949415508,0,22.0804142412505,282,59,150,52,138,63,122,53,136,69
905,13119231003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,23,3,0.04699297399,0.00012693685,1307789.44946137,1.30778944946137,-70.7688945206507,-33.5652657888737,0,42.1556653494782,116,63,101,60,106,51,122,80,171,73
906,13119231004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,23,4,0.04260083904,6.699197e-05,690274.20591439,0.69027420591439,-70.7861318147402,-33.5555003582785,1,27.8315057750158,124,82,132,50,102,54,183,85,138,86
907,13119231005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,23,5,0.01827821598,1.669806e-05,172042.878446967,0.172042878446967,-70.7892257462762,-33.5611390592189,0,17.4653561779082,181,80,142,69,225,71,137,61,180,55
908,13119231006,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,23,6,0.02245092225,2.013605e-05,207474.676872059,0.207474676872059,-70.7939206016434,-33.5571657032018,0,19.3809138506025,104,87,152,77,128,96,136,82,172,166
909,13119231007,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,23,7,0.03851318808,4.393933e-05,452714.323268005,0.452714323268005,-70.7759981013382,-33.5611225873708,0,21.1681137974714,101,56,260,82,110,104,145,58,127,58
910,13119231008,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPÚ,MAIPÚ,23,8,0.03120794273,3.034632e-05,312646.543777304,0.312646543777304,-70.7832399053807,-33.5657133259309,0,17.0209771136129,143,60,121,70,104,63,100,65,133,52
911,13120011001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,1,1,0.0164333251,1.602103e-05,165283.966972159,0.165283966972159,-70.6041773227047,-33.4476614946418,3,22.525422655268,215,58,199,90,136,53,136,101,107,53
912,13120011002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,1,2,0.02706402137,3.024256e-05,311988.198497748,0.311988198497747,-70.5875926726856,-33.4517767713396,4,20.3492688643263,111,70,149,52,117,69,172,52,109,52
913,13120011003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,1,3,0.01620048051,1.5652e-05,161468.256072343,0.161468256072343,-70.6031502049634,-33.4522415544317,2,18.6087054513021,120,56,107,90,199,122,259,63,120,72
914,13120011004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,1,4,0.01797973062,1.807837e-05,186509.713518196,0.186509713518196,-70.6007403263596,-33.4472603727229,0,21.2153272591137,151,53,103,62,151,57,104,74,150,82
915,13120011005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,1,5,0.02060325821,1.782354e-05,183880.647579864,0.183880647579864,-70.5964937550248,-33.4473023163753,3,20.9506036840217,148,56,138,56,141,62,102,92,218,53
916,13120011006,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,1,6,0.02164525425,2.350261e-05,242456.450337977,0.242456450337977,-70.5913722966594,-33.4521527112766,1,18.7394857777853,122,107,264,80,101,85,116,58,171,61
917,13120011007,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,1,7,0.0219886039,1.935782e-05,199699.496255568,0.199699496255568,-70.5993129167691,-33.4516183359286,4,18.3072217625795,144,74,174,64,139,55,131,50,141,73
918,13120011008,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,1,8,0.01723269604,1.464656e-05,151094.090734115,0.151094090734115,-70.596543285852,-33.4533123403349,3,20.3995724055722,105,54,137,58,120,59,211,81,125,108
919,13120011009,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,1,9,0.01905444688,1.450659e-05,149653.600676459,0.149653600676459,-70.5943893802286,-33.451318330787,0,17.7275397134472,134,72,162,52,149,69,135,50,152,76
920,13120021001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,2,1,0.02097143365,2.634421e-05,271791.79237458,0.27179179237458,-70.5746195186005,-33.4454516545972,3,22.7684974316194,105,52,101,90,116,180,122,51,100,52
921,13120021002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,2,2,0.02486535257,3.767038e-05,388644.304971857,0.388644304971857,-70.5802870418322,-33.4452546392076,3,21.9686630795228,157,132,125,52,108,57,145,60,192,51
922,13120021003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,2,3,0.03154102818,5.921783e-05,610952.155192954,0.610952155192953,-70.5869342707784,-33.4447655561397,2,23.1000754861783,130,92,115,57,116,57,172,65,106,75
923,13120021004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,2,4,0.02045612522,2.102269e-05,216911.987208726,0.216911987208726,-70.5808921445522,-33.4366845658815,3,26.5094704563896,145,52,104,115,157,51,126,59,130,81
924,13120021005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,2,5,0.02121326692,2.783188e-05,287158.761235601,0.287158761235601,-70.5756171210055,-33.4398356933824,5,27.0714186055159,142,50,124,56,157,62,128,50,264,52
925,13120021006,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,2,6,0.02502089729,2.864399e-05,295537.907655089,0.295537907655089,-70.5820453543195,-33.4397530337426,0,23.8611751036453,193,59,199,130,201,51,192,88,125,57
926,13120031001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,3,1,0.02785242378,3.604613e-05,371864.151027577,0.371864151027577,-70.5747023034532,-33.450564359941,0,21.2280603121582,155,50,115,60,204,59,121,52,193,51
927,13120031002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,3,2,0.02566143078,3.537768e-05,364963.496874968,0.364963496874968,-70.5827610417809,-33.4516749836056,5,20.5464543100536,137,50,111,68,140,57,104,50,263,63
928,13120031003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,3,3,0.01590434432,1.527866e-05,157616.239796997,0.157616239796997,-70.5782893497662,-33.4525267153952,1,19.8577170590798,170,70,133,52,135,58,121,54,125,117
929,13120041001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,4,1,0.02239930499,2.424435e-05,250098.9414613,0.2500989414613,-70.5745006260355,-33.455467495122,3,21.4275042911333,117,61,101,50,157,71,139,71,153,65
930,13120041002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,4,2,0.02643454008,3.323019e-05,342779.28747338,0.34277928747338,-70.5763429775849,-33.4593305162538,4,20.8297387255751,265,72,129,64,201,60,139,86,112,69
931,13120041003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,4,3,0.02406228329,3.20283e-05,330368.667310872,0.330368667310872,-70.5829427463922,-33.4626832963865,0,23.9219219771638,124,61,139,125,413,92,162,68,256,51
932,13120041004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,4,4,0.01681146384,1.885485e-05,194499.085716216,0.194499085716216,-70.5811847200297,-33.4568192406229,0,17.8414501851491,123,121,109,55,141,64,169,62,112,73
933,13120041005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,4,5,0.0261893865,4.288778e-05,442372.324158462,0.442372324158462,-70.5781355991072,-33.4647908670954,3,29.1128135482185,104,112,195,82,109,52,209,58,302,77
934,13120051001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,5,1,0.01884962691,2.056516e-05,212138.392236586,0.212138392236586,-70.5918949923812,-33.4582369054422,0,21.1630170264468,185,202,127,123,286,77,297,61,249,62
935,13120051002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,5,2,0.03375184223,5.969725e-05,615787.632137351,0.615787632137351,-70.5873531258597,-33.4603595000684,3,21.19097655895,149,75,112,60,120,77,126,51,120,52
936,13120051003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,5,3,0.026359889,3.647004e-05,376186.227214013,0.376186227214012,-70.5947395234168,-33.4623627870323,0,24.4023302813469,106,79,119,68,143,91,114,108,182,50
937,13120051004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,5,4,0.01697942137,1.682385e-05,173547.418896683,0.173547418896683,-70.5957455030654,-33.4571388176418,1,19.6490525406697,101,63,154,60,143,66,107,130,144,53
938,13120061001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,6,1,0.03100250622,5.135562e-05,529685.055987902,0.529685055987902,-70.5955244954617,-33.4697006520632,2,22.009779201461,103,68,149,55,110,76,160,95,154,74
939,13120061002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,6,2,0.0202936152,2.436612e-05,251320.254200687,0.251320254200687,-70.5912533156296,-33.4674761713976,0,24.5434671442001,152,77,102,73,161,67,333,70,188,70
940,13120061003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,6,3,0.02453200473,2.281678e-05,235336.791810453,0.235336791810453,-70.5820268842856,-33.4685631243791,1,30.8128963804927,141,60,148,70,132,54,178,58,110,56
941,13120061004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,6,4,0.02196756963,2.148405e-05,221583.740931149,0.221583740931149,-70.5840920558436,-33.471304937357,1,30.7531731254968,152,64,218,80,123,73,150,110,134,51
942,13120061005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,6,5,0.02591385166,2.769937e-05,285691.071383301,0.285691071383301,-70.588443334852,-33.4703189002278,2,26.3026541052778,114,50,125,57,136,85,116,55,119,66
943,13120071001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,7,1,0.01946600845,1.819802e-05,187721.190911793,0.187721190911793,-70.6042929529402,-33.4578929668465,0,21.6682921760846,196,63,283,72,107,61,161,81,122,57
944,13120071002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,7,2,0.01837590649,2.082757e-05,214848.914080432,0.214848914080432,-70.6003096056638,-33.4568110409599,4,20.765726775839,102,51,200,66,148,58,127,56,155,59
945,13120071003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,7,3,0.01643128404,1.501894e-05,154923.157232828,0.154923157232828,-70.6007783087472,-33.4602656641278,1,20.2236717125473,113,81,206,65,118,54,182,50,123,51
946,13120071004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,7,4,0.02048120425,1.790753e-05,184713.897537582,0.184713897537582,-70.6014848261069,-33.4628692615956,2,30.8678951273675,116,51,207,84,167,75,114,65,162,57
947,13120071005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,7,5,0.02718369985,4.200299e-05,433238.766115552,0.433238766115552,-70.6028706007319,-33.4662726793602,2,30.2560220381123,110,50,150,67,147,67,101,118,216,51
948,13120071006,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,7,6,0.02044075383,1.735793e-05,179030.161261205,0.179030161261205,-70.6028582937774,-33.4699899376746,1,23.2698569359362,152,52,112,54,196,110,255,53,171,53
949,13120071007,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,7,7,0.02097612793,2.154198e-05,222178.187790372,0.222178187790372,-70.6025427212859,-33.4724772029971,3,25.7038563590413,344,53,129,59,115,57,116,81,142,53
950,13120081001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,8,1,0.01999504091,1.714506e-05,176840.370767175,0.176840370767175,-70.6182670597721,-33.4672065431171,0,29.7374954681548,138,50,116,52,139,81,221,64,101,87
951,13120081002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,8,2,0.01468476129,1.173707e-05,121056.866946723,0.121056866946723,-70.619326080573,-33.4697204206899,0,24.7264159238028,134,57,121,60,145,50,100,54,105,63
952,13120081003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,8,3,0.03894132259,7.50172e-05,773761.295518222,0.773761295518222,-70.6111994484845,-33.4664425026738,0,29.1933371035536,121,59,261,61,184,61,166,56,125,131
953,13120081004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,8,4,0.04150267912,6.551254e-05,675677.976595367,0.675677976595367,-70.6149568668713,-33.4725987718445,13,26.5345226921338,114,54,118,73,174,62,215,55,138,62
954,13120091001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,9,1,0.0410148372,4.742804e-05,489208.581395436,0.489208581395436,-70.6257766472772,-33.4639048418754,13,30.2028359963094,171,66,142,64,106,56,110,88,113,61
955,13120091002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,9,2,0.02333831543,2.257706e-05,232878.894300986,0.232878894300986,-70.622015806357,-33.4631257243315,2,21.2028877658637,152,56,200,141,115,86,149,50,162,50
956,13120091003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,9,3,0.02330403383,2.26924e-05,234065.341182186,0.234065341182185,-70.6181677814809,-33.4643213024221,0,22.6711385628511,134,60,146,133,131,63,111,104,148,103
957,13120101001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,10,1,0.02128120621,2.052806e-05,211765.091200778,0.211765091200778,-70.6273811938779,-33.4544193847205,9,21.2068367906053,170,86,102,51,115,65,102,71,161,55
958,13120101002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,10,2,0.02373427473,2.293758e-05,236619.998026621,0.236619998026621,-70.6218841052503,-33.4549410023375,10,23.076786483614,124,94,308,51,209,104,122,80,152,52
959,13120101003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,10,3,0.0199091399,1.843118e-05,190129.752087591,0.190129752087591,-70.6169654459938,-33.4563012930009,2,24.1640737462502,168,55,150,52,112,54,138,52,120,50
960,13120101004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,10,4,0.01602718965,9.76497e-06,100734.864948506,0.100734864948506,-70.6144938374013,-33.453926649545,6,17.835109098223,111,54,111,63,108,54,132,51,123,62
961,13120101005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,10,5,0.01598178519,1.545887e-05,159467.773253868,0.159467773253868,-70.6117518509433,-33.4566087926721,0,23.209474329259,123,94,120,78,142,74,107,127,154,52
962,13120101006,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,10,6,0.0221005001,2.233573e-05,230408.471066848,0.230408471066848,-70.6077608203812,-33.4560515300352,9,16.3863183670242,134,52,435,80,132,52,158,84,209,66
963,13120101007,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,10,7,0.03511629197,5.1606e-05,532326.719439115,0.532326719439115,-70.6130132276541,-33.4600534802087,0,30.1774853146791,109,73,126,57,111,79,116,52,154,63
964,13120101008,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,10,8,0.02228906117,2.580809e-05,266218.70307329,0.26621870307329,-70.6231200000191,-33.4591364239126,3,27.5248146999175,114,109,130,54,149,61,139,51,334,108
965,13120111001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,11,1,0.02827430243,3.25445e-05,335739.051282241,0.335739051282241,-70.6262218499384,-33.4508501969952,16,19.1054162280451,226,53,147,59,183,52,146,65,144,53
966,13120111002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,ÑUÑOA,11,2,0.01948039929,2.00434e-05,206774.394036841,0.206774394036841,-70.6207021595445,-33.4506089412118,6,20.5618428370836,106,73,113,50,195,54,220,56,112,65
